year,asylum region,origin region,refugees
2013,Western Africa,Eastern Africa,1013.0
2013,Western Africa,Western Asia,106.0
2013,Western Africa,Southern Asia,26.0
2013,Western Africa,Northern Africa,26370.0
2013,Western Africa,South-eastern Asia,42.0
2013,Southern Asia,Western Africa,17.0
2013,Southern Asia,South-eastern Asia,242347.0
2013,Southern Asia,Northern Africa,69.0
2013,Southern Asia,Eastern Africa,1312.0
2013,Eastern Europe,Southern Asia,5384.0
2013,Eastern Europe,Southern Europe,206.0
2013,Eastern Europe,Western Asia,9364.0
2013,Eastern Europe,Eastern Africa,1132.0
2013,Eastern Europe,Eastern Europe,16707.0
2013,Eastern Europe,Western Africa,201.0
2013,Eastern Europe,Middle Africa,360.0
2013,Eastern Europe,Caribbean,215.0
2013,Eastern Europe,Northern Africa,316.0
2013,Caribbean,Caribbean,756.0
2013,Caribbean,Western Africa,6.0
2013,Southern Europe,Eastern Africa,34649.0
2013,Southern Europe,Southern Asia,14715.0
2013,Southern Europe,Eastern Europe,723.0
2013,Southern Europe,South-eastern Asia,57.0
2013,Eastern Europe,Central Asia,699.0
2013,Central America,Central America,2750.0
2013,South America,South-eastern Asia,14.0
2013,Caribbean,Western Asia,36.0
2013,Southern Africa,Eastern Africa,36705.0
2013,Southern Africa,Middle Africa,19571.0
2013,Southern Africa,Northern Africa,203.0
2013,Southern Africa,Southern Africa,982.0
2013,Northern America,Southern Asia,57973.0
2013,Northern America,Middle Africa,15222.0
2013,Northern America,Southern Europe,8324.0
2013,Northern America,Western Asia,25671.0
2013,Northern America,South America,45067.0
2013,Northern America,Caribbean,40539.0
2013,Northern America,Australia and New Zealand,10.0
2013,Northern America,Eastern Africa,41220.0
2013,Northern America,Western Europe,345.0
2013,Northern America,Western Africa,23009.0
2013,Northern America,Eastern Europe,18550.0
2013,Northern America,Central America,27829.0
2013,Northern America,Southern Africa,515.0
2013,Northern America,Eastern Asia,82490.0
2013,Northern America,Northern Europe,791.0
2013,Northern America,Northern Africa,12952.0
2013,Northern America,Melanesia,802.0
2013,Northern America,South-eastern Asia,9283.0
2013,Northern America,Central Asia,3960.0
2013,Northern America,Micronesia,6.0
2013,Northern America,Northern America,4505.0
2013,Eastern Asia,Southern Asia,357.0
2013,Eastern Asia,Western Asia,92.0
2013,Eastern Asia,Eastern Africa,202.0
2013,Eastern Asia,South-eastern Asia,303146.0
2013,Middle Africa,Southern Asia,4.0
2013,Middle Africa,South-eastern Asia,9.0
2013,Central America,Southern Asia,86.0
2013,Central America,Middle Africa,115.0
2013,Central America,South America,33350.0
2013,Central America,Western Asia,87.0
2013,Central America,Eastern Europe,92.0
2013,Central America,Eastern Asia,9.0
2013,Central America,Western Africa,83.0
2013,Central America,Caribbean,2276.0
2013,Central America,Western Europe,1.0
2013,Central America,Eastern Africa,42.0
2013,Central America,Northern Africa,11.0
2013,Central America,Northern America,3.0
2013,Central America,Central Asia,7.0
2013,Central America,Southern Africa,2.0
2013,Caribbean,Northern Africa,354.0
2013,Caribbean,Eastern Africa,3.0
2013,Caribbean,Southern Asia,11.0
2013,Caribbean,Central America,3.0
2013,Western Asia,Southern Europe,87.0
2013,Western Asia,Eastern Asia,39.0
2013,Western Asia,Caribbean,3.0
2013,Eastern Europe,Eastern Asia,142.0
2013,Eastern Europe,South America,8.0
2013,Eastern Europe,South-eastern Asia,283.0
2013,Eastern Europe,Southern Africa,3.0
2013,Western Europe,Australia and New Zealand,26.0
2013,Western Europe,Micronesia,1.0
2013,Eastern Africa,Southern Asia,82.0
2013,Eastern Africa,Western Asia,91.0
2013,Eastern Africa,South-eastern Asia,2.0
2013,Northern Europe,Southern Asia,61120.0
2013,Northern Europe,Middle Africa,6496.0
2013,Northern Europe,Southern Europe,9474.0
2013,Northern Europe,Western Asia,72820.0
2013,Northern Europe,Eastern Africa,92851.0
2013,Northern Europe,Western Africa,5959.0
2013,Northern Europe,Eastern Europe,10530.0
2013,Northern Europe,Eastern Asia,4066.0
2013,Northern Europe,Northern Africa,8686.0
2013,Northern Europe,Central America,118.0
2013,Northern Europe,South-eastern Asia,2178.0
2013,Northern Europe,Central Asia,2721.0
2013,Northern Europe,South America,517.0
2013,Northern Africa,Southern Asia,17.0
2013,Northern Africa,Middle Africa,44286.0
2013,Northern Africa,Eastern Africa,125612.0
2013,Northern Africa,Western Africa,748.0
2013,Northern Africa,Northern Africa,103777.0
2013,Northern Africa,Western Asia,236951.0
2013,South America,Western Europe,2.0
2013,South America,Northern Europe,7.0
2013,Northern Africa,Eastern Asia,6.0
2013,Northern Africa,South-eastern Asia,4.0
2013,Northern Africa,Eastern Europe,13.0
2013,Northern Africa,Southern Europe,8.0
2013,Northern Africa,Central Asia,17.0
2013,Southern Europe,Western Africa,20403.0
2013,Southern Europe,Caribbean,1123.0
2013,Southern Europe,Central America,141.0
2013,Northern Europe,Caribbean,606.0
2013,Northern Europe,Northern Europe,67.0
2013,Melanesia,Middle Africa,1.0
2013,Melanesia,Eastern Africa,9.0
2013,Melanesia,Western Africa,1.0
2013,Melanesia,Southern Asia,3.0
2013,Northern Europe,Australia and New Zealand,5.0
2013,Northern Europe,Southern Africa,218.0
2013,Northern Europe,Northern America,40.0
2013,Northern Europe,Polynesia,2.0
2013,Northern Europe,Western Europe,28.0
2013,Northern Europe,Melanesia,9.0
2013,Southern Europe,Northern America,3.0
2013,Southern Europe,Southern Africa,6.0
2013,Central America,South-eastern Asia,2.0
2013,Eastern Asia,Western Africa,56.0
2013,Eastern Asia,Middle Africa,64.0
2013,Eastern Asia,South America,1.0
2013,Eastern Asia,Northern Africa,28.0
2013,Eastern Asia,Northern Europe,2.0
2013,Eastern Asia,Eastern Europe,10.0
2013,Eastern Europe,Northern America,9.0
2013,South-eastern Asia,Southern Asia,4575.0
2013,South-eastern Asia,Eastern Asia,171.0
2013,South-eastern Asia,Western Africa,60.0
2013,South-eastern Asia,Middle Africa,48.0
2013,South-eastern Asia,Northern Africa,113.0
2013,South-eastern Asia,Eastern Africa,1356.0
2013,South-eastern Asia,Western Asia,1517.0
2013,South-eastern Asia,South-eastern Asia,229613.0
2013,South-eastern Asia,Eastern Europe,5.0
2013,Southern Asia,Middle Africa,48.0
2013,Southern Asia,Southern Europe,1.0
2013,Southern Asia,Eastern Asia,115003.0
2013,Southern Asia,Eastern Europe,10.0
2013,Southern Asia,Central Asia,62.0
2013,Western Asia,South America,2.0
2013,Eastern Asia,Eastern Asia,114.0
2013,Central Asia,Southern Asia,3110.0
2013,Central Asia,Eastern Asia,16.0
2013,Central Asia,Northern Africa,1.0
2013,Central Asia,Eastern Africa,2.0
2013,Central Asia,Western Asia,53.0
2013,Central Asia,Central Asia,101.0
2013,Eastern Africa,Southern Africa,6.0
2013,Eastern Asia,Central Asia,10.0
2013,Central America,Southern Europe,14.0
2013,Eastern Africa,Caribbean,1.0
2013,South-eastern Asia,Melanesia,2.0
2013,Southern Africa,Western Africa,325.0
2013,Western Europe,Polynesia,1.0
2013,Australia and New Zealand,Micronesia,1.0
2013,Central America,Northern Europe,1.0
2013,Micronesia,Western Africa,1.0
2013,Melanesia,South America,1.0
2013,Melanesia,South-eastern Asia,9368.0
2013,Melanesia,Northern Africa,1.0
2013,Eastern Europe,Northern Europe,3.0
2013,Northern Europe,Micronesia,16.0
2013,Southern Africa,Eastern Europe,9.0
2013,Southern Africa,Southern Asia,216.0
2013,South-eastern Asia,Central Asia,2.0
2013,Central Asia,Eastern Europe,1.0
2013,Polynesia,Middle Africa,1.0
2013,Caribbean,Middle Africa,2.0
2013,Eastern Europe,Polynesia,1.0
2013,Northern America,Polynesia,15.0
2013,Melanesia,Western Asia,1.0
2013,Southern Africa,Caribbean,2.0
2013,Southern Africa,Southern Europe,61.0
2013,Southern Africa,Northern Europe,2.0
2013,Southern Africa,Western Asia,22.0
2013,Southern Africa,Central Asia,18.0
2013,Southern Africa,South-eastern Asia,1.0
2013,Southern Africa,Melanesia,6.0
2013,Eastern Africa,Southern Europe,2.0
2014,Southern Asia,Southern Asia,2854735.0
2014,Southern Asia,Western Asia,32336.0
2014,Middle Africa,Eastern Africa,59529.0
2014,Middle Africa,Middle Africa,449768.0
2014,Middle Africa,Western Africa,44641.0
2014,Middle Africa,Northern Africa,360029.0
2014,Middle Africa,Caribbean,1.0
2014,Middle Africa,Southern Africa,2.0
2014,Southern Europe,Eastern Asia,177.0
2014,Southern Europe,Middle Africa,2446.0
2014,Southern Europe,Northern Africa,6091.0
2014,Southern Europe,Western Asia,16780.0
2014,Southern Europe,Southern Europe,62447.0
2014,Southern Europe,South America,1091.0
2014,Southern Europe,Central Asia,102.0
2014,Western Asia,Southern Asia,21324.0
2014,Western Asia,Eastern Africa,288646.0
2014,Western Asia,Western Asia,3818777.0
2014,Western Asia,Northern Africa,9261.0
2014,South America,Southern Asia,610.0
2014,South America,Middle Africa,2010.0
2014,South America,Southern Europe,267.0
2014,South America,Western Asia,3489.0
2014,South America,Eastern Africa,257.0
2014,South America,Western Africa,1163.0
2014,South America,Eastern Europe,282.0
2014,South America,South America,300293.0
2014,South America,Eastern Asia,17.0
2014,South America,Central America,80.0
2014,South America,Caribbean,1514.0
2014,South America,Northern Africa,142.0
2014,South America,Central Asia,38.0
2014,South America,Northern America,11.0
2014,South America,Southern Africa,9.0
2014,Western Asia,Western Africa,190.0
2014,Western Asia,Central Asia,310.0
2014,Western Asia,Eastern Europe,981.0
2014,Australia and New Zealand,Southern Asia,20262.0
2014,Australia and New Zealand,Middle Africa,117.0
2014,Australia and New Zealand,Southern Europe,101.0
2014,Australia and New Zealand,Western Asia,5178.0
2014,Australia and New Zealand,South America,166.0
2014,Australia and New Zealand,Eastern Africa,1737.0
2014,Australia and New Zealand,Western Africa,270.0
2014,Australia and New Zealand,Eastern Europe,171.0
2014,Australia and New Zealand,Southern Africa,40.0
2014,Australia and New Zealand,Eastern Asia,3159.0
2014,Australia and New Zealand,Caribbean,6.0
2014,Australia and New Zealand,Western Europe,11.0
2014,Australia and New Zealand,Northern Europe,13.0
2014,Australia and New Zealand,Northern Africa,1979.0
2014,Australia and New Zealand,Melanesia,681.0
2014,Australia and New Zealand,Central America,16.0
2014,Australia and New Zealand,South-eastern Asia,1073.0
2014,Australia and New Zealand,Central Asia,55.0
2014,Australia and New Zealand,Australia and New Zealand,5.0
2014,Australia and New Zealand,Polynesia,20.0
2014,Australia and New Zealand,Northern America,13.0
2014,Western Europe,Southern Asia,137409.0
2014,Western Europe,Middle Africa,33801.0
2014,Western Europe,Southern Europe,42717.0
2014,Western Europe,Western Asia,195171.0
2014,Western Europe,Eastern Africa,75374.0
2014,Western Europe,Western Africa,34816.0
2014,Western Europe,Eastern Europe,45252.0
2014,Western Europe,South America,2083.0
2014,Western Europe,Northern America,261.0
2014,Western Europe,Eastern Asia,11602.0
2014,Western Europe,Caribbean,4054.0
2014,Western Europe,Northern Africa,10387.0
2014,Western Europe,Northern Europe,111.0
2014,Western Europe,Central America,151.0
2014,Western Europe,Central Asia,2632.0
2014,Western Europe,South-eastern Asia,32951.0
2014,Western Europe,Southern Africa,79.0
2014,Western Asia,Middle Africa,339.0
2014,Eastern Africa,Middle Africa,396590.0
2014,Eastern Africa,Western Africa,56.0
2014,Eastern Africa,Eastern Africa,943985.0
2014,Eastern Africa,Southern Asia,92.0
2014,Western Europe,Western Europe,60.0
2014,Western Africa,Middle Africa,4391.0
2014,Western Africa,Western Africa,295668.0
2014,Western Africa,Eastern Africa,980.0
2014,Western Africa,Western Asia,170.0
2014,Western Africa,Southern Asia,58.0
2014,Western Africa,Northern Africa,26354.0
2014,Southern Asia,Western Africa,14.0
2014,Southern Asia,South-eastern Asia,246965.0
2014,Southern Asia,Northern Africa,73.0
2014,Southern Asia,Eastern Africa,1165.0
2014,Eastern Europe,Southern Asia,5472.0
2014,Eastern Europe,Western Asia,17369.0
2014,Eastern Europe,Eastern Africa,1260.0
2014,Eastern Europe,Eastern Europe,247931.0
2014,Eastern Europe,Western Africa,206.0
2014,Eastern Europe,Middle Africa,323.0
2014,Eastern Europe,Caribbean,262.0
2014,Eastern Europe,Northern Africa,358.0
2014,Eastern Europe,Southern Europe,177.0
2014,Caribbean,Caribbean,679.0
2014,Caribbean,Western Africa,7.0
2014,Southern Europe,Southern Asia,21738.0
2014,Southern Europe,Eastern Europe,958.0
2014,Southern Europe,South-eastern Asia,85.0
2014,Southern Europe,Eastern Africa,32732.0
2014,Eastern Europe,Central Asia,752.0
2014,Central America,Central America,2929.0
2014,South America,South-eastern Asia,15.0
2014,Caribbean,Western Asia,40.0
2014,Southern Africa,Eastern Africa,76064.0
2014,Southern Africa,Middle Africa,38525.0
2014,Southern Africa,Northern Africa,221.0
2014,Southern Africa,Southern Africa,997.0
2014,Southern Africa,Western Africa,231.0
2014,Northern America,Southern Asia,54148.0
2014,Northern America,Middle Africa,13790.0
2014,Northern America,Southern Europe,7270.0
2014,Northern America,Western Asia,25465.0
2014,Northern America,South America,39733.0
2014,Northern America,Caribbean,39951.0
2014,Northern America,Australia and New Zealand,9.0
2014,Northern America,Eastern Africa,39318.0
2014,Northern America,Western Europe,340.0
2014,Northern America,Western Africa,21990.0
2014,Northern America,Eastern Europe,17500.0
2014,Northern America,Central America,31883.0
2014,Northern America,Southern Africa,710.0
2014,Northern America,Eastern Asia,86696.0
2014,Northern America,Northern Europe,723.0
2014,Northern America,Northern Africa,14221.0
2014,Northern America,Melanesia,574.0
2014,Northern America,South-eastern Asia,8307.0
2014,Northern America,Central Asia,3977.0
2014,Northern America,Micronesia,6.0
2014,Northern America,Northern America,4736.0
2014,Western Europe,Australia and New Zealand,21.0
2014,Eastern Asia,Southern Asia,371.0
2014,Eastern Asia,Eastern Africa,331.0
2014,Eastern Asia,Western Asia,616.0
2014,Eastern Asia,South-eastern Asia,303078.0
2014,Western Africa,South-eastern Asia,38.0
2014,Middle Africa,Southern Asia,6.0
2014,Middle Africa,South-eastern Asia,5.0
2014,Middle Africa,Western Asia,19.0
2014,Central America,Southern Asia,87.0
2014,Central America,Middle Africa,120.0
2014,Central America,South America,33006.0
2014,Central America,Western Asia,93.0
2014,Central America,Eastern Europe,97.0
2014,Central America,Eastern Asia,8.0
2014,Central America,Western Africa,83.0
2014,Central America,Caribbean,2295.0
2014,Central America,Western Europe,1.0
2014,Central America,Eastern Africa,45.0
2014,Central America,Northern Africa,11.0
2014,Central America,Northern America,3.0
2014,Central America,Central Asia,7.0
2014,Central America,Southern Africa,2.0
2014,Caribbean,Southern Asia,28.0
2014,Caribbean,Northern Africa,248.0
2014,Caribbean,Eastern Africa,1.0
2014,Caribbean,Central America,9.0
2014,Western Asia,Southern Europe,86.0
2014,Western Asia,Eastern Asia,40.0
2014,Western Asia,Caribbean,2.0
2014,Western Asia,South-eastern Asia,32.0
2014,Eastern Europe,Eastern Asia,128.0
2014,Eastern Europe,South America,7.0
2014,Eastern Europe,South-eastern Asia,297.0
2014,Eastern Europe,Southern Africa,3.0
2014,Western Europe,Polynesia,2.0
2014,Eastern Africa,Western Asia,98.0
2014,Eastern Africa,South-eastern Asia,2.0
2014,Eastern Africa,Northern Africa,40801.0
2014,Northern Europe,Southern Asia,63837.0
2014,Northern Europe,Middle Africa,5409.0
2014,Northern Europe,Southern Europe,7482.0
2014,Northern Europe,Western Asia,94510.0
2014,Northern Europe,Eastern Africa,97994.0
2014,Northern Europe,Western Africa,6290.0
2014,Northern Europe,Eastern Europe,9262.0
2014,Northern Europe,Eastern Asia,3952.0
2014,Northern Europe,Northern Africa,9381.0
2014,Northern Europe,Central America,137.0
2014,Northern Europe,South-eastern Asia,2037.0
2014,Northern Europe,Central Asia,2651.0
2014,Northern Europe,South America,442.0
2014,Caribbean,South America,10.0
2014,Northern Africa,Southern Asia,17.0
2014,Northern Africa,Eastern Africa,124282.0
2014,Northern Africa,Middle Africa,46860.0
2014,Northern Africa,Western Africa,680.0
2014,Northern Africa,Northern Africa,103521.0
2014,Northern Africa,Western Asia,246606.0
2014,South America,Western Europe,3.0
2014,South America,Northern Europe,7.0
2014,Northern Africa,Eastern Asia,6.0
2014,Northern Africa,South-eastern Asia,4.0
2014,Northern Africa,Eastern Europe,22.0
2014,Northern Africa,Southern Europe,8.0
2014,Northern Africa,Central Asia,16.0
2014,Southern Europe,Western Africa,27622.0
2014,Southern Europe,Caribbean,1134.0
2014,Southern Europe,Central America,206.0
2014,Northern Europe,Caribbean,580.0
2014,Northern Europe,Northern Europe,69.0
2014,Northern Europe,Melanesia,10.0
2014,Melanesia,Southern Asia,99.0
2014,Melanesia,Eastern Africa,10.0
2014,Melanesia,Western Africa,2.0
2014,Northern Europe,Australia and New Zealand,7.0
2014,Northern Europe,Southern Africa,237.0
2014,Northern Europe,Northern America,46.0
2014,Northern Europe,Polynesia,2.0
2014,Northern Europe,Western Europe,29.0
2014,Southern Europe,Northern America,3.0
2014,Southern Europe,Southern Africa,6.0
2014,Eastern Asia,Middle Africa,71.0
2014,Eastern Asia,Western Africa,63.0
2014,Eastern Asia,Northern Africa,42.0
2014,Eastern Asia,Northern Europe,2.0
2014,Eastern Asia,Eastern Europe,12.0
2014,Caribbean,Middle Africa,2.0
2014,Eastern Europe,Northern America,9.0
2014,South-eastern Asia,Southern Asia,5413.0
2014,South-eastern Asia,Eastern Asia,158.0
2014,South-eastern Asia,Western Africa,62.0
2014,South-eastern Asia,Middle Africa,49.0
2014,South-eastern Asia,Northern Africa,225.0
2014,South-eastern Asia,Eastern Africa,1331.0
2014,South-eastern Asia,Western Asia,2365.0
2014,South-eastern Asia,South-eastern Asia,224560.0
2014,South-eastern Asia,Eastern Europe,5.0
2014,Southern Asia,Middle Africa,52.0
2014,Southern Asia,Southern Europe,1.0
2014,Southern Asia,Eastern Asia,124018.0
2014,Southern Asia,Central Asia,19.0
2014,Western Asia,South America,2.0
2014,Southern Europe,Micronesia,1.0
2014,Eastern Asia,Eastern Asia,107.0
2014,Central Asia,Southern Asia,3094.0
2014,Central Asia,Eastern Asia,9.0
2014,Central Asia,Northern Africa,1.0
2014,Central Asia,Eastern Africa,2.0
2014,Central Asia,Western Asia,91.0
2014,Central Asia,Eastern Europe,2.0
2014,Central Asia,Central Asia,102.0
2014,Eastern Asia,Central Asia,10.0
2014,Eastern Asia,Southern Africa,1.0
2014,Central America,Southern Europe,14.0
2014,Central America,South-eastern Asia,1.0
2014,Eastern Africa,Caribbean,2.0
2014,South-eastern Asia,Melanesia,3.0
2014,Micronesia,Southern Asia,261.0
2014,Micronesia,South-eastern Asia,6.0
2014,Micronesia,Western Asia,19.0
2014,Micronesia,Northern Africa,11.0
2014,Micronesia,Eastern Africa,43.0
2014,Southern Asia,Eastern Europe,7.0
2014,Central America,Northern Europe,1.0
2014,Micronesia,Western Africa,1.0
2014,Melanesia,South America,1.0
2014,Melanesia,South-eastern Asia,9368.0
2014,Melanesia,Western Asia,9.0
2014,Melanesia,Northern Africa,19.0
2014,Eastern Europe,Northern Europe,2.0
2014,Melanesia,Melanesia,3.0
2014,Southern Africa,Southern Asia,928.0
2014,Western Africa,Southern Europe,1.0
2014,South-eastern Asia,Central Asia,2.0
2014,Eastern Europe,Polynesia,1.0
2014,Northern America,Polynesia,19.0
2014,Southern Africa,Caribbean,6.0
2014,Southern Africa,Southern Europe,6.0
2014,Southern Africa,Eastern Europe,27.0
2014,Southern Africa,South America,2.0
2014,Southern Africa,Eastern Asia,12.0
2014,Southern Africa,Northern Europe,9.0
2014,Southern Africa,Western Europe,2.0
2014,Southern Africa,Western Asia,100.0
2014,Southern Africa,Central Asia,6.0
2014,Southern Africa,South-eastern Asia,5.0
2014,Southern Africa,Australia and New Zealand,1.0
2014,Southern Africa,Melanesia,12.0
2014,Eastern Africa,Southern Africa,6.0
2014,Eastern Africa,Southern Europe,2.0
2015,Caribbean,South America,20.0
2015,Caribbean,Caribbean,672.0
2015,Southern Asia,Southern Asia,2862076.0
2015,Southern Asia,Western Asia,28795.0
2015,Middle Africa,Eastern Africa,278779.0
2015,Middle Africa,Middle Africa,497979.0
2015,Middle Africa,Western Africa,79685.0
2015,Middle Africa,Northern Africa,302246.0
2015,Middle Africa,Caribbean,1.0
2015,Middle Africa,Southern Africa,2.0
2015,Caribbean,Western Asia,106.0
2015,Southern Europe,Eastern Asia,215.0
2015,Southern Europe,Northern Africa,7553.0
2015,Southern Europe,Southern Asia,33932.0
2015,Southern Europe,Western Asia,27437.0
2015,Southern Europe,Southern Europe,48916.0
2015,Southern Europe,South America,1048.0
2015,Southern Europe,Eastern Europe,2827.0
2015,Southern Europe,Central Asia,98.0
2015,Western Asia,Eastern Africa,292255.0
2015,Western Asia,Southern Asia,20101.0
2015,Western Asia,Western Asia,4582954.0
2015,Western Asia,Northern Africa,8554.0
2015,South America,Southern Asia,705.0
2015,South America,Middle Africa,2291.0
2015,South America,Southern Europe,253.0
2015,South America,Western Asia,4177.0
2015,South America,Eastern Africa,264.0
2015,South America,Western Africa,1141.0
2015,South America,Eastern Europe,309.0
2015,South America,South America,300061.0
2015,South America,Eastern Asia,18.0
2015,South America,Central America,92.0
2015,South America,Caribbean,1477.0
2015,South America,Northern Africa,148.0
2015,South America,Central Asia,34.0
2015,South America,Northern America,11.0
2015,South America,Southern Africa,8.0
2015,Western Asia,Western Africa,176.0
2015,Western Asia,Middle Africa,343.0
2015,Western Asia,Central Asia,308.0
2015,Western Asia,Eastern Europe,1734.0
2015,Australia and New Zealand,Southern Asia,21170.0
2015,Australia and New Zealand,Middle Africa,109.0
2015,Australia and New Zealand,Southern Europe,92.0
2015,Australia and New Zealand,Western Asia,5100.0
2015,Australia and New Zealand,South America,176.0
2015,Australia and New Zealand,Eastern Africa,1736.0
2015,Australia and New Zealand,Western Africa,277.0
2015,Australia and New Zealand,Eastern Europe,136.0
2015,Australia and New Zealand,Southern Africa,41.0
2015,Australia and New Zealand,Eastern Asia,3230.0
2015,Australia and New Zealand,Caribbean,4.0
2015,Australia and New Zealand,Western Europe,11.0
2015,Australia and New Zealand,Northern Africa,2284.0
2015,Australia and New Zealand,Northern Europe,14.0
2015,Australia and New Zealand,Melanesia,763.0
2015,Australia and New Zealand,Central America,16.0
2015,Australia and New Zealand,South-eastern Asia,1061.0
2015,Australia and New Zealand,Central Asia,49.0
2015,Australia and New Zealand,Australia and New Zealand,8.0
2015,Australia and New Zealand,Polynesia,23.0
2015,Australia and New Zealand,Northern America,15.0
2015,Western Europe,Southern Asia,144675.0
2015,Western Europe,Middle Africa,34196.0
2015,Western Europe,Southern Europe,41904.0
2015,Western Europe,Western Asia,299600.0
2015,Western Europe,Eastern Africa,92571.0
2015,Western Europe,Western Africa,36882.0
2015,Western Europe,Eastern Europe,44973.0
2015,Western Europe,South America,1942.0
2015,Western Europe,Northern America,185.0
2015,Western Europe,Eastern Asia,11892.0
2015,Western Europe,Caribbean,4043.0
2015,Western Europe,Northern Africa,12568.0
2015,Western Europe,Northern Europe,113.0
2015,Western Europe,Central America,147.0
2015,Western Europe,Central Asia,2591.0
2015,Western Europe,South-eastern Asia,32294.0
2015,Western Europe,Southern Africa,89.0
2015,Eastern Africa,Middle Africa,430534.0
2015,Eastern Africa,Western Africa,60.0
2015,Eastern Africa,Eastern Africa,1191853.0
2015,Eastern Africa,Southern Asia,191.0
2015,Western Europe,Western Europe,50.0
2015,Western Africa,Middle Africa,5471.0
2015,Western Africa,Western Africa,338811.0
2015,Western Africa,Eastern Africa,1017.0
2015,Western Africa,Western Asia,516.0
2015,Western Africa,Southern Asia,83.0
2015,Western Africa,Northern Africa,26403.0
2015,Southern Asia,Western Africa,11.0
2015,Southern Asia,South-eastern Asia,247864.0
2015,Southern Asia,Northern Africa,97.0
2015,Southern Asia,Eastern Africa,926.0
2015,Eastern Europe,Southern Asia,5484.0
2015,Eastern Europe,Western Asia,23369.0
2015,Eastern Europe,Eastern Africa,1349.0
2015,Eastern Europe,Eastern Europe,326729.0
2015,Eastern Europe,Western Africa,247.0
2015,Eastern Europe,Middle Africa,358.0
2015,Eastern Europe,Caribbean,354.0
2015,Eastern Europe,Northern Africa,422.0
2015,Eastern Europe,South-eastern Asia,308.0
2015,Eastern Europe,Southern Europe,100.0
2015,Caribbean,Western Africa,10.0
2015,Southern Europe,Middle Africa,2748.0
2015,Eastern Europe,Central Asia,821.0
2015,Central America,Central America,3854.0
2015,South America,South-eastern Asia,15.0
2015,Southern Africa,Middle Africa,44499.0
2015,Southern Africa,Eastern Africa,79187.0
2015,Southern Africa,Northern Africa,221.0
2015,Southern Africa,Southern Africa,931.0
2015,Southern Africa,Western Africa,229.0
2015,Northern America,Southern Asia,51066.0
2015,Northern America,Middle Africa,12874.0
2015,Northern America,Southern Europe,6116.0
2015,Northern America,Western Asia,25942.0
2015,Northern America,South America,33063.0
2015,Northern America,Caribbean,37729.0
2015,Northern America,Australia and New Zealand,10.0
2015,Northern America,Eastern Africa,38677.0
2015,Northern America,Western Europe,325.0
2015,Northern America,Western Africa,20933.0
2015,Northern America,Eastern Europe,16522.0
2015,Northern America,Central America,40657.0
2015,Northern America,Southern Africa,877.0
2015,Northern America,Eastern Asia,86911.0
2015,Northern America,Northern Europe,632.0
2015,Northern America,Northern Africa,14944.0
2015,Northern America,Melanesia,506.0
2015,Northern America,South-eastern Asia,7375.0
2015,Northern America,Central Asia,4054.0
2015,Northern America,Micronesia,5.0
2015,Northern America,Northern America,4618.0
2015,Eastern Asia,Southern Asia,448.0
2015,Eastern Asia,Middle Africa,95.0
2015,Eastern Asia,Western Asia,791.0
2015,Eastern Asia,Eastern Africa,343.0
2015,Eastern Asia,South-eastern Asia,302962.0
2015,Western Africa,South-eastern Asia,38.0
2015,Middle Africa,Southern Asia,4.0
2015,Middle Africa,South-eastern Asia,3.0
2015,Middle Africa,Western Asia,35.0
2015,Central America,Southern Asia,84.0
2015,Central America,Western Asia,82.0
2015,Central America,Eastern Europe,70.0
2015,Central America,South America,18389.0
2015,Central America,Caribbean,1778.0
2015,Central America,Western Europe,1.0
2015,Central America,Eastern Africa,37.0
2015,Central America,Western Africa,73.0
2015,Central America,Northern Africa,13.0
2015,Central America,Central Asia,1.0
2015,Caribbean,Southern Asia,66.0
2015,Caribbean,Eastern Africa,23.0
2015,Caribbean,Northern Africa,181.0
2015,Caribbean,Central America,9.0
2015,Western Asia,Southern Europe,86.0
2015,Western Asia,Eastern Asia,38.0
2015,Western Asia,Caribbean,2.0
2015,Western Asia,South-eastern Asia,32.0
2015,Eastern Europe,Eastern Asia,146.0
2015,Eastern Europe,South America,11.0
2015,Eastern Europe,Southern Africa,3.0
2015,Western Europe,Australia and New Zealand,13.0
2015,Western Europe,Polynesia,2.0
2015,Eastern Africa,Western Asia,12528.0
2015,Eastern Africa,South-eastern Asia,3.0
2015,Eastern Africa,Northern Africa,43300.0
2015,Northern Europe,Southern Asia,68055.0
2015,Northern Europe,Middle Africa,4721.0
2015,Northern Europe,Southern Europe,6491.0
2015,Northern Europe,Western Asia,122457.0
2015,Northern Europe,Eastern Africa,108603.0
2015,Northern Europe,Western Africa,6511.0
2015,Northern Europe,Eastern Europe,8813.0
2015,Northern Europe,Eastern Asia,3946.0
2015,Northern Europe,Northern Africa,12163.0
2015,Northern Europe,Central America,176.0
2015,Northern Europe,Central Asia,2152.0
2015,Northern Europe,South-eastern Asia,2071.0
2015,Northern Europe,South America,371.0
2015,Northern Africa,Southern Asia,22.0
2015,Northern Africa,Eastern Africa,109732.0
2015,Northern Africa,Middle Africa,10890.0
2015,Northern Africa,Western Africa,709.0
2015,Northern Africa,Northern Africa,102050.0
2015,Northern Africa,Western Asia,210663.0
2015,South America,Western Europe,3.0
2015,South America,Northern Europe,7.0
2015,Northern Africa,Eastern Asia,4.0
2015,Northern Africa,South-eastern Asia,1.0
2015,Northern Africa,Eastern Europe,19.0
